ID,Sales
158751,134
158752,158
158753,158
158754,158
158755,158
158756,158
159455,122
159456,122
159457,58
159458,122
159459,82
159460,82
159461,82
159462,82
159463,82
159464,82
159465,82
159466,82
159467,82
159468,122
159469,122
159470,122
159471,122
159472,122
159473,82
159474,82
159475,82
159476,82
159477,82
159478,82
159479,82
159480,82
159481,82
159482,122
159483,122
159484,122
159485,122
159486,122
159487,82
159488,82
159489,82
159490,82
159491,82
159492,82
159493,82
159494,82
159495,82
159496,122
159497,122
159498,122
159499,122
159500,122
159501,82
159502,82
159503,82
159504,82
159505,82
159506,82
159507,82
159508,82
159509,82
159510,122
159511,122
159512,122
159513,122
159514,122
160397,179
160398,179
160399,103
160400,179
160401,117
160402,117
160403,117
160404,117
160405,117
160406,117
160407,117
160408,117
160409,117
160410,179
160411,179
160412,179
160413,179
160414,179
160415,117
160416,117
160417,117
160418,117
160419,117
160420,117
160421,117
160422,117
160423,117
160424,179
160425,179
160426,179
160427,179
160428,179
160429,117
160430,117
160431,117
160432,117
160433,117
160434,117
160435,117
160436,117
160437,117
160438,179
160439,179
160440,179
160441,179
160442,179
160443,117
160444,117
160445,117
160446,117
160447,117
160448,117
160449,117
160450,117
160451,117
160452,179
160453,179
160454,179
160455,179
160456,179
161339,127
161340,127
161341,67
161342,127
161343,85
161344,85
161345,85
161346,85
161347,85
161348,85
161349,85
161350,85
161351,85
161352,127
161353,127
161354,127
161355,127
161356,127
161357,85
161358,85
161359,85
161360,85
161361,85
161362,85
161363,85
161364,85
161365,85
161366,127
161367,127
161368,127
161369,127
161370,127
161371,85
161372,85
161373,85
161374,85
161375,85
161376,85
161377,85
161378,85
161379,85
161380,127
161381,127
161382,127
161383,127
161384,127
161385,85
161386,85
161387,85
161388,85
161389,85
161390,85
161391,85
161392,85
161393,85
161394,127
161395,127
161396,127
161397,127
161398,127
162281,110
162282,110
162283,58
162284,110
162285,80
162286,80
162287,80
162288,80
162289,80
162290,80
162291,80
162292,80
162293,80
162294,110
162295,110
162296,110
162297,110
162298,110
162299,80
162300,80
162301,80
162302,80
162303,80
162304,80
162305,80
162306,80
162307,80
162308,110
162309,110
162310,110
162311,110
162312,110
162313,80
162314,80
162315,80
162316,80
162317,80
162318,80
162319,80
162320,80
162321,80
162322,110
162323,110
162324,110
162325,110
162326,110
162327,80
162328,80
162329,80
162330,80
162331,80
162332,80
162333,80
162334,80
162335,80
162336,110
162337,110
162338,110
162339,110
162340,110
163223,152
163224,152
163225,93
163226,152
163227,103
163228,103
163229,103
163230,103
163231,103
163232,103
163233,103
163234,103
163235,103
163236,152
163237,152
163238,152
163239,152
163240,152
163241,103
163242,103
163243,103
163244,103
163245,103
163246,103
163247,103
163248,103
163249,103
163250,152
163251,152
163252,152
163253,152
163254,152
163255,103
163256,103
163257,103
163258,103
163259,103
163260,103
163261,103
163262,103
163263,103
163264,152
163265,152
163266,152
163267,152
163268,152
163269,103
163270,103
163271,103
163272,103
163273,103
163274,103
163275,103
163276,103
163277,103
163278,152
163279,152
163280,152
163281,152
163282,152
164165,155
164166,155
164167,65
164168,155
164169,102
164170,102
164171,102
164172,102
164173,102
164174,102
164175,102
164176,102
164177,102
164178,155
164179,155
164180,155
164181,155
164182,155
164183,102
164184,102
164185,102
164186,102
164187,102
164188,102
164189,102
164190,102
164191,102
164192,155
164193,155
164194,155
164195,155
164196,155
164197,102
164198,102
164199,102
164200,102
164201,102
164202,102
164203,102
164204,102
164205,102
164206,155
164207,155
164208,155
164209,155
164210,155
164211,102
164212,102
164213,102
164214,102
164215,102
164216,102
164217,102
164218,102
164219,102
164220,155
164221,155
164222,155
164223,155
164224,155
164923,171
164924,171
164925,122
164926,171
164927,133
164928,133
164929,133
164930,133
164931,133
164932,133
164933,133
164934,133
164935,133
164936,171
164937,171
164938,171
164939,171
164940,171
164941,133
164942,133
164943,133
164944,133
164945,133
164946,133
164947,133
164948,133
164949,133
164950,171
164951,171
164952,171
164953,171
164954,171
164955,133
164956,133
164957,133
164958,133
164959,133
164960,133
164961,133
164962,133
164963,133
164964,171
164965,171
164966,171
164967,171
164968,171
164969,133
164970,133
164971,133
164972,133
164973,133
164974,133
164975,133
164976,133
164977,133
164978,171
164979,171
164980,171
164981,171
164982,171
165865,120
165866,120
165867,120
165868,120
165869,101
165870,101
165871,101
165872,101
165873,101
165874,101
165875,101
165876,101
165877,101
165878,120
165879,120
165880,120
165881,120
165882,120
165883,101
165884,101
165885,101
165886,101
165887,101
165888,101
165889,101
165890,101
165891,101
165892,120
165893,120
165894,120
165895,120
165896,120
165897,101
165898,101
165899,101
165900,101
165901,101
165902,101
165903,101
165904,101
165905,101
165906,120
165907,120
165908,120
165909,120
165910,120
165911,101
165912,101
165913,101
165914,101
165915,101
165916,101
165917,101
165918,101
165919,101
165920,120
165921,120
165922,120
165923,120
165924,120
166807,141
166808,141
166809,110
166810,141
166811,113
166812,113
166813,113
166814,113
166815,113
166816,113
166817,113
166818,113
166819,113
166820,141
166821,141
166822,141
166823,141
166824,141
166825,113
166826,113
166827,113
166828,113
166829,113
166830,113
166831,113
166832,113
166833,113
166834,141
166835,141
166836,141
166837,141
166838,141
166839,113
166840,113
166841,113
166842,113
166843,113
166844,113
166845,113
166846,113
166847,113
166848,141
166849,141
166850,141
166851,141
166852,141
166853,113
166854,113
166855,113
166856,113
166857,113
166858,113
166859,113
166860,113
166861,113
166862,141
166863,141
166864,141
166865,141
166866,141
167749,116
167750,116
167751,116
167752,116
167753,87
167754,87
167755,87
167756,87
167757,87
167758,87
167759,87
167760,87
167761,87
167762,116
167763,116
167764,116
167765,116
167766,116
167767,87
167768,87
167769,87
167770,87
167771,87
167772,87
167773,87
167774,87
167775,87
167776,116
167777,116
167778,116
167779,116
167780,116
167781,87
167782,87
167783,87
167784,87
167785,87
167786,87
167787,87
167788,87
167789,87
167790,116
167791,116
167792,116
167793,116
167794,116
167795,87
167796,87
167797,87
167798,87
167799,87
167800,87
167801,87
167802,87
167803,87
167804,116
167805,116
167806,116
167807,116
167808,116
168691,77
168692,77
168693,61
168694,77
168695,56
168696,56
168697,56
168698,56
168699,56
168700,56
168701,56
168702,56
168703,56
168704,77
168705,77
168706,77
168707,77
168708,77
168709,56
168710,56
168711,56
168712,56
168713,56
168714,56
168715,56
168716,56
168717,56
168718,77
168719,77
168720,77
168721,77
168722,77
168723,56
168724,56
168725,56
168726,56
168727,56
168728,56
168729,56
168730,56
168731,56
168732,77
168733,77
168734,77
168735,77
168736,77
168737,56
168738,56
168739,56
168740,56
168741,56
168742,56
168743,56
168744,56
168745,56
168746,77
168747,77
168748,77
168749,77
168750,77
169633,152
169634,152
169635,152
169636,152
169637,108
169638,108
169639,108
169640,108
169641,108
169642,108
169643,108
169644,108
169645,108
169646,152
169647,152
169648,152
169649,152
169650,152
169651,108
169652,108
169653,108
169654,108
169655,108
169656,108
169657,108
169658,108
169659,108
169660,152
169661,152
169662,152
169663,152
169664,152
169665,108
169666,108
169667,108
169668,108
169669,108
169670,108
169671,108
169672,108
169673,108
169674,152
169675,152
169676,152
169677,152
169678,152
169679,108
169680,108
169681,108
169682,108
169683,108
169684,108
169685,108
169686,108
169687,108
169688,152
169689,152
169690,152
169691,152
169692,152
170391,93
170392,93
170393,44
170394,93
170395,65
170396,65
170397,65
170398,65
170399,65
170400,65
170401,65
170402,65
170403,65
170404,93
170405,93
170406,93
170407,93
170408,93
170409,65
170410,65
170411,65
170412,65
170413,65
170414,65
170415,65
170416,65
170417,65
170418,93
170419,93
170420,93
170421,93
170422,93
170423,65
170424,65
170425,65
170426,65
170427,65
170428,65
170429,65
170430,65
170431,65
170432,93
170433,93
170434,93
170435,93
170436,93
170437,65
170438,65
170439,65
170440,65
170441,65
170442,65
170443,65
170444,65
170445,65
170446,93
170447,93
170448,93
170449,93
170450,93
171333,190
171334,190
171335,190
171336,190
171337,121
171338,121
171339,121
171340,121
171341,121
171342,121
171343,121
171344,121
171345,121
171346,190
171347,190
171348,190
171349,190
171350,190
171351,121
171352,121
171353,121
171354,121
171355,121
171356,121
171357,121
171358,121
171359,121
171360,190
171361,190
171362,190
171363,190
171364,190
171365,121
171366,121
171367,121
171368,121
171369,121
171370,121
171371,121
171372,121
171373,121
171374,190
171375,190
171376,190
171377,190
171378,190
171379,121
171380,121
171381,121
171382,121
171383,121
171384,121
171385,121
171386,121
171387,121
171388,190
171389,190
171390,190
171391,190
171392,190
172275,141
172276,141
172277,101
172278,141
172279,102
172280,102
172281,102
172282,102
172283,102
172284,102
172285,102
172286,102
172287,102
172288,141
172289,141
172290,141
172291,141
172292,141
172293,102
172294,102
172295,102
172296,102
172297,102
172298,102
172299,102
172300,102
172301,102
172302,141
172303,141
172304,141
172305,141
172306,141
172307,102
172308,102
172309,102
172310,102
172311,102
172312,102
172313,102
172314,102
172315,102
172316,141
172317,141
172318,141
172319,141
172320,141
172321,102
172322,102
172323,102
172324,102
172325,102
172326,102
172327,102
172328,102
172329,102
172330,141
172331,141
172332,141
172333,141
172334,141
173217,124
173218,124
173219,79
173220,124
173221,82
173222,82
173223,82
173224,82
173225,82
173226,82
173227,82
173228,82
173229,82
173230,124
173231,124
173232,124
173233,124
173234,124
173235,82
173236,82
173237,82
173238,82
173239,82
173240,82
173241,82
173242,82
173243,82
173244,124
173245,124
173246,124
173247,124
173248,124
173249,82
173250,82
173251,82
173252,82
173253,82
173254,82
173255,82
173256,82
173257,82
173258,124
173259,124
173260,124
173261,124
173262,124
173263,82
173264,82
173265,82
173266,82
173267,82
173268,82
173269,82
173270,82
173271,82
173272,124
173273,124
173274,124
173275,124
173276,124
174159,90
174160,90
174161,90
174162,90
174163,64
174164,64
174165,64
174166,64
174167,64
174168,64
174169,64
174170,64
174171,64
174172,90
174173,90
174174,90
174175,90
174176,90
174177,64
174178,64
174179,64
174180,64
174181,64
174182,64
174183,64
174184,64
174185,64
174186,90
174187,90
174188,90
174189,90
174190,90
174191,64
174192,64
174193,64
174194,64
174195,64
174196,64
174197,64
174198,64
174199,64
174200,90
174201,90
174202,90
174203,90
174204,90
174205,64
174206,64
174207,64
174208,64
174209,64
174210,64
174211,64
174212,64
174213,64
174214,90
174215,90
174216,90
174217,90
174218,90
175101,306
175102,306
175103,306
175104,306
175105,237
175106,237
175107,237
175108,237
175109,237
175110,237
175111,237
175112,237
175113,237
175114,306
175115,306
175116,306
175117,306
175118,306
175119,237
175120,237
175121,237
175122,237
175123,237
175124,237
175125,237
175126,237
175127,237
175128,306
175129,306
175130,306
175131,306
175132,306
175133,237
175134,237
175135,237
175136,237
175137,237
175138,237
175139,237
175140,237
175141,237
175142,306
175143,306
175144,306
175145,306
175146,306
175147,237
175148,237
175149,237
175150,237
175151,237
175152,237
175153,237
175154,237
175155,237
175156,306
175157,306
175158,306
175159,306
175160,306
176043,120
176044,120
176045,120
176046,120
176047,67
176048,67
176049,67
176050,67
176051,67
176052,67
176053,67
176054,67
176055,67
176056,120
176057,120
176058,120
176059,120
176060,120
176061,67
176062,67
176063,67
176064,67
176065,67
176066,67
176067,67
176068,67
176069,67
176070,120
176071,120
176072,120
176073,120
176074,120
176075,67
176076,67
176077,67
176078,67
176079,67
176080,67
176081,67
176082,67
176083,67
176084,120
176085,120
176086,120
176087,120
176088,120
176089,67
176090,67
176091,67
176092,67
176093,67
176094,67
176095,67
176096,67
176097,67
176098,120
176099,120
176100,120
176101,120
176102,120
176985,146
176986,146
176987,117
176988,146
176989,117
176990,117
176991,117
176992,117
176993,117
176994,117
176995,117
176996,117
176997,117
176998,146
176999,146
177000,146
177001,146
177002,146
177003,117
177004,117
177005,117
177006,117
177007,117
177008,117
177009,117
177010,117
177011,117
177012,146
177013,146
177014,146
177015,146
177016,146
177017,117
177018,117
177019,117
177020,117
177021,117
177022,117
177023,117
177024,117
177025,117
177026,146
177027,146
177028,146
177029,146
177030,146
177031,117
177032,117
177033,117
177034,117
177035,117
177036,117
177037,117
177038,117
177039,117
177040,146
177041,146
177042,146
177043,146
177044,146
177927,99
177928,99
177929,76
177930,99
177931,79
177932,79
177933,79
177934,79
177935,79
177936,79
177937,79
177938,79
177939,79
177940,99
177941,99
177942,99
177943,99
177944,99
177945,79
177946,79
177947,79
177948,79
177949,79
177950,79
177951,79
177952,79
177953,79
177954,99
177955,99
177956,99
177957,99
177958,99
177959,79
177960,79
177961,79
177962,79
177963,79
177964,79
177965,79
177966,79
177967,79
177968,99
177969,99
177970,99
177971,99
177972,99
177973,79
177974,79
177975,79
177976,79
177977,79
177978,79
177979,79
177980,79
177981,79
177982,99
177983,99
177984,99
177985,99
177986,99
178869,160
178870,160
178871,160
178872,160
178873,120
178874,120
178875,120
178876,120
178877,120
178878,120
178879,120
178880,120
178881,120
178882,160
178883,160
178884,160
178885,160
178886,160
178887,120
178888,120
178889,120
178890,120
178891,120
178892,120
178893,120
178894,120
178895,120
178896,160
178897,160
178898,160
178899,160
178900,160
178901,120
178902,120
178903,120
178904,120
178905,120
178906,120
178907,120
178908,120
178909,120
178910,160
178911,160
178912,160
178913,160
178914,160
178915,120
178916,120
178917,120
178918,120
178919,120
178920,120
178921,120
178922,120
178923,120
178924,160
178925,160
178926,160
178927,160
178928,160
179811,96
179812,96
179813,52
179814,96
179815,65
179816,65
179817,65
179818,65
179819,65
179820,65
179821,65
179822,65
179823,65
179824,96
179825,96
179826,96
179827,96
179828,96
179829,65
179830,65
179831,65
179832,65
179833,65
179834,65
179835,65
179836,65
179837,65
179838,96
179839,96
179840,96
179841,96
179842,96
179843,65
179844,65
179845,65
179846,65
179847,65
179848,65
179849,65
179850,65
179851,65
179852,96
179853,96
179854,96
179855,96
179856,96
179857,65
179858,65
179859,65
179860,65
179861,65
179862,65
179863,65
179864,65
179865,65
179866,96
179867,96
179868,96
179869,96
179870,96
180753,134
180754,134
180755,74
180756,134
180757,93
180758,93
180759,93
180760,93
180761,93
180762,93
180763,93
180764,93
180765,93
180766,134
180767,134
180768,134
180769,134
180770,134
180771,93
180772,93
180773,93
180774,93
180775,93
180776,93
180777,93
180778,93
180779,93
180780,134
180781,134
180782,134
180783,134
180784,134
180785,93
180786,93
180787,93
180788,93
180789,93
180790,93
180791,93
180792,93
180793,93
180794,134
180795,134
180796,134
180797,134
180798,134
180799,93
180800,93
180801,93
180802,93
180803,93
180804,93
180805,93
180806,93
180807,93
180808,134
180809,134
180810,134
180811,134
180812,134
181695,113
181696,113
181697,82
181698,113
181699,84
181700,84
181701,84
181702,84
181703,84
181704,84
181705,84
181706,84
181707,84
181708,113
181709,113
181710,113
181711,113
181712,113
181713,84
181714,84
181715,84
181716,84
181717,84
181718,84
181719,84
181720,84
181721,84
181722,113
181723,113
181724,113
181725,113
181726,113
181727,84
181728,84
181729,84
181730,84
181731,84
181732,84
181733,84
181734,84
181735,84
181736,113
181737,113
181738,113
181739,113
181740,113
181741,84
181742,84
181743,84
181744,84
181745,84
181746,84
181747,84
181748,84
181749,84
181750,113
181751,113
181752,113
181753,113
181754,113
182637,333
182638,333
182639,174
182640,333
182641,188
182642,188
182643,188
182644,188
182645,188
182646,188
182647,188
182648,188
182649,188
182650,333
182651,333
182652,333
182653,333
182654,333
182655,188
182656,188
182657,188
182658,188
182659,188
182660,188
182661,188
182662,188
182663,188
182664,333
182665,333
182666,333
182667,333
182668,333
182669,188
182670,188
182671,188
182672,188
182673,188
182674,188
182675,188
182676,188
182677,188
182678,333
182679,333
182680,333
182681,333
182682,333
182683,188
182684,188
182685,188
182686,188
182687,188
182688,188
182689,188
182690,188
182691,188
182692,333
182693,333
182694,333
182695,333
182696,333
183579,98
183580,98
183581,94
183582,98
183583,81
183584,81
183585,81
183586,81
183587,81
183588,81
183589,81
183590,81
183591,81
183592,98
183593,98
183594,98
183595,98
183596,98
183597,81
183598,81
183599,81
183600,81
183601,81
183602,81
183603,81
183604,81
183605,81
183606,98
183607,98
183608,98
183609,98
183610,98
183611,81
183612,81
183613,81
183614,81
183615,81
183616,81
183617,81
183618,81
183619,81
183620,98
183621,98
183622,98
183623,98
183624,98
183625,81
183626,81
183627,81
183628,81
183629,81
183630,81
183631,81
183632,81
183633,81
183634,98
183635,98
183636,98
183637,98
183638,98
184521,158
184522,158
184523,116
184524,158
184525,109
184526,109
184527,109
184528,109
184529,109
184530,109
184531,109
184532,109
184533,109
184534,158
184535,158
184536,158
184537,158
184538,158
184539,109
184540,109
184541,109
184542,109
184543,109
184544,109
184545,109
184546,109
184547,109
184548,158
184549,158
184550,158
184551,158
184552,158
184553,109
184554,109
184555,109
184556,109
184557,109
184558,109
184559,109
184560,109
184561,109
184562,158
184563,158
184564,158
184565,158
184566,158
184567,109
184568,109
184569,109
184570,109
184571,109
184572,109
184573,109
184574,109
184575,109
184576,158
184577,158
184578,158
184579,158
184580,158
185463,192
185464,192
185465,192
185466,192
185467,124
185468,124
185469,124
185470,124
185471,124
185472,124
185473,124
185474,124
185475,124
185476,192
185477,192
185478,192
185479,192
185480,192
185481,124
185482,124
185483,124
185484,124
185485,124
185486,124
185487,124
185488,124
185489,124
185490,192
185491,192
185492,192
185493,192
185494,192
185495,124
185496,124
185497,124
185498,124
185499,124
185500,124
185501,124
185502,124
185503,124
185504,192
185505,192
185506,192
185507,192
185508,192
185509,124
185510,124
185511,124
185512,124
185513,124
185514,124
185515,124
185516,124
185517,124
185518,192
185519,192
185520,192
185521,192
185522,192
186221,100
186222,100
186223,51
186224,100
186225,67
186226,67
186227,67
186228,67
186229,67
186230,67
186231,67
186232,67
186233,67
186234,100
186235,100
186236,100
186237,100
186238,100
186239,67
186240,67
186241,67
186242,67
186243,67
186244,67
186245,67
186246,67
186247,67
186248,100
186249,100
186250,100
186251,100
186252,100
186253,67
186254,67
186255,67
186256,67
186257,67
186258,67
186259,67
186260,67
186261,67
186262,100
186263,100
186264,100
186265,100
186266,100
186267,67
186268,67
186269,67
186270,67
186271,67
186272,67
186273,67
186274,67
186275,67
186276,100
186277,100
186278,100
186279,100
186280,100
187163,140
187164,140
187165,105
187166,140
187167,105
187168,105
187169,105
187170,105
187171,105
187172,105
187173,105
187174,105
187175,105
187176,140
187177,140
187178,140
187179,140
187180,140
187181,105
187182,105
187183,105
187184,105
187185,105
187186,105
187187,105
187188,105
187189,105
187190,140
187191,140
187192,140
187193,140
187194,140
187195,105
187196,105
187197,105
187198,105
187199,105
187200,105
187201,105
187202,105
187203,105
187204,140
187205,140
187206,140
187207,140
187208,140
187209,105
187210,105
187211,105
187212,105
187213,105
187214,105
187215,105
187216,105
187217,105
187218,140
187219,140
187220,140
187221,140
187222,140
188105,93
188106,93
188107,65
188108,93
188109,78
188110,78
188111,78
188112,78
188113,78
188114,78
188115,78
188116,78
188117,78
188118,93
188119,93
188120,93
188121,93
188122,93
188123,78
188124,78
188125,78
188126,78
188127,78
188128,78
188129,78
188130,78
188131,78
188132,93
188133,93
188134,93
188135,93
188136,93
188137,78
188138,78
188139,78
188140,78
188141,78
188142,78
188143,78
188144,78
188145,78
188146,93
188147,93
188148,93
188149,93
188150,93
188151,78
188152,78
188153,78
188154,78
188155,78
188156,78
188157,78
188158,78
188159,78
188160,93
188161,93
188162,93
188163,93
188164,93
189047,148
189048,148
189049,118
189050,148
189051,107
189052,107
189053,107
189054,107
189055,107
189056,107
189057,107
189058,107
189059,107
189060,148
189061,148
189062,148
189063,148
189064,148
189065,107
189066,107
189067,107
189068,107
189069,107
189070,107
189071,107
189072,107
189073,107
189074,148
189075,148
189076,148
189077,148
189078,148
189079,107
189080,107
189081,107
189082,107
189083,107
189084,107
189085,107
189086,107
189087,107
189088,148
189089,148
189090,148
189091,148
189092,148
189093,107
189094,107
189095,107
189096,107
189097,107
189098,107
189099,107
189100,107
189101,107
189102,148
189103,148
189104,148
189105,148
189106,148
189989,133
189990,133
189991,133
189992,133
189993,108
189994,108
189995,108
189996,108
189997,108
189998,108
189999,108
190000,108
190001,108
190002,133
190003,133
190004,133
190005,133
190006,133
190007,108
190008,108
190009,108
190010,108
190011,108
190012,108
190013,108
190014,108
190015,108
190016,133
190017,133
190018,133
190019,133
190020,133
190021,108
190022,108
190023,108
190024,108
190025,108
190026,108
190027,108
190028,108
190029,108
190030,133
190031,133
190032,133
190033,133
190034,133
190035,108
190036,108
190037,108
190038,108
190039,108
190040,108
190041,108
190042,108
190043,108
190044,133
190045,133
190046,133
190047,133
190048,133
190931,221
190932,221
190933,168
190934,221
190935,160
190936,160
190937,160
190938,160
190939,160
190940,160
190941,160
190942,160
190943,160
190944,221
190945,221
190946,221
190947,221
190948,221
190949,160
190950,160
190951,160
190952,160
190953,160
190954,160
190955,160
190956,160
190957,160
190958,221
190959,221
190960,221
190961,221
190962,221
190963,160
190964,160
190965,160
190966,160
190967,160
190968,160
190969,160
190970,160
190971,160
190972,221
190973,221
190974,221
190975,221
190976,221
190977,160
190978,160
190979,160
190980,160
190981,160
190982,160
190983,160
190984,160
190985,160
190986,221
190987,221
190988,221
190989,221
190990,221
191873,193
191874,193
191875,151
191876,193
191877,147
191878,147
191879,147
191880,147
191881,147
191882,147
191883,147
191884,147
191885,147
191886,193
191887,193
191888,193
191889,193
191890,193
191891,147
191892,147
191893,147
191894,147
191895,147
191896,147
191897,147
191898,147
191899,147
191900,193
191901,193
191902,193
191903,193
191904,193
191905,147
191906,147
191907,147
191908,147
191909,147
191910,147
191911,147
191912,147
191913,147
191914,193
191915,193
191916,193
191917,193
191918,193
191919,147
191920,147
191921,147
191922,147
191923,147
191924,147
191925,147
191926,147
191927,147
191928,193
191929,193
191930,193
191931,193
191932,193
192815,145
192816,145
192817,145
192818,145
192819,112
192820,112
192821,112
192822,112
192823,112
192824,112
192825,112
192826,112
192827,112
192828,145
192829,145
192830,145
192831,145
192832,145
192833,112
192834,112
192835,112
192836,112
192837,112
192838,112
192839,112
192840,112
192841,112
192842,145
192843,145
192844,145
192845,145
192846,145
192847,112
192848,112
192849,112
192850,112
192851,112
192852,112
192853,112
192854,112
192855,112
192856,145
192857,145
192858,145
192859,145
192860,145
192861,112
192862,112
192863,112
192864,112
192865,112
192866,112
192867,112
192868,112
192869,112
192870,145
192871,145
192872,145
192873,145
192874,145
193573,115
193574,115
193575,74
193576,115
193577,83
193578,83
193579,83
193580,83
193581,83
193582,83
193583,83
193584,83
193585,83
193586,115
193587,115
193588,115
193589,115
193590,115
193591,83
193592,83
193593,83
193594,83
193595,83
193596,83
193597,83
193598,83
193599,83
193600,115
193601,115
193602,115
193603,115
193604,115
193605,83
193606,83
193607,83
193608,83
193609,83
193610,83
193611,83
193612,83
193613,83
193614,115
193615,115
193616,115
193617,115
193618,115
193619,83
193620,83
193621,83
193622,83
193623,83
193624,83
193625,83
193626,83
193627,83
193628,115
193629,115
193630,115
193631,115
193632,115
194515,115
194516,115
194517,115
194518,115
194519,77
194520,77
194521,77
194522,77
194523,77
194524,77
194525,77
194526,77
194527,77
194528,115
194529,115
194530,115
194531,115
194532,115
194533,77
194534,77
194535,77
194536,77
194537,77
194538,77
194539,77
194540,77
194541,77
194542,115
194543,115
194544,115
194545,115
194546,115
194547,77
194548,77
194549,77
194550,77
194551,77
194552,77
194553,77
194554,77
194555,77
194556,115
194557,115
194558,115
194559,115
194560,115
194561,77
194562,77
194563,77
194564,77
194565,77
194566,77
194567,77
194568,77
194569,77
194570,115
194571,115
194572,115
194573,115
194574,115
195457,220
195458,220
195459,119
195460,220
195461,137
195462,137
195463,137
195464,137
195465,137
195466,137
195467,137
195468,137
195469,137
195470,220
195471,220
195472,220
195473,220
195474,220
195475,137
195476,137
195477,137
195478,137
195479,137
195480,137
195481,137
195482,137
195483,137
195484,220
195485,220
195486,220
195487,220
195488,220
195489,137
195490,137
195491,137
195492,137
195493,137
195494,137
195495,137
195496,137
195497,137
195498,220
195499,220
195500,220
195501,220
195502,220
195503,137
195504,137
195505,137
195506,137
195507,137
195508,137
195509,137
195510,137
195511,137
195512,220
195513,220
195514,220
195515,220
195516,220
196399,159
196400,159
196401,121
196402,159
196403,119
196404,119
196405,119
196406,119
196407,119
196408,119
196409,119
196410,119
196411,119
196412,159
196413,159
196414,159
196415,159
196416,159
196417,119
196418,119
196419,119
196420,119
196421,119
196422,119
196423,119
196424,119
196425,119
196426,159
196427,159
196428,159
196429,159
196430,159
196431,119
196432,119
196433,119
196434,119
196435,119
196436,119
196437,119
196438,119
196439,119
196440,159
196441,159
196442,159
196443,159
196444,159
196445,119
196446,119
196447,119
196448,119
196449,119
196450,119
196451,119
196452,119
196453,119
196454,159
196455,159
196456,159
196457,159
196458,159
197341,149
197342,149
197343,108
197344,149
197345,104
197346,104
197347,104
197348,104
197349,104
197350,104
197351,104
197352,104
197353,104
197354,149
197355,149
197356,149
197357,149
197358,149
197359,104
197360,104
197361,104
197362,104
197363,104
197364,104
197365,104
197366,104
197367,104
197368,149
197369,149
197370,149
197371,149
197372,149
197373,104
197374,104
197375,104
197376,104
197377,104
197378,104
197379,104
197380,104
197381,104
197382,149
197383,149
197384,149
197385,149
197386,149
197387,104
197388,104
197389,104
197390,104
197391,104
197392,104
197393,104
197394,104
197395,104
197396,149
197397,149
197398,149
197399,149
197400,149
198283,184
198284,184
198285,140
198286,184
198287,135
198288,135
198289,135
198290,135
198291,135
198292,135
198293,135
198294,135
198295,135
198296,184
198297,184
198298,184
198299,184
198300,184
198301,135
198302,135
198303,135
198304,135
198305,135
198306,135
198307,135
198308,135
198309,135
198310,184
198311,184
198312,184
198313,184
198314,184
198315,135
198316,135
198317,135
198318,135
198319,135
198320,135
198321,135
198322,135
198323,135
198324,184
198325,184
198326,184
198327,184
198328,184
198329,135
198330,135
198331,135
198332,135
198333,135
198334,135
198335,135
198336,135
198337,135
198338,184
198339,184
198340,184
198341,184
198342,184
199225,152
199226,152
199227,152
199228,152
199229,107
199230,107
199231,107
199232,107
199233,107
199234,107
199235,107
199236,107
199237,107
199238,152
199239,152
199240,152
199241,152
199242,152
199243,107
199244,107
199245,107
199246,107
199247,107
199248,107
199249,107
199250,107
199251,107
199252,152
199253,152
199254,152
199255,152
199256,152
199257,107
199258,107
199259,107
199260,107
199261,107
199262,107
199263,107
199264,107
199265,107
199266,152
199267,152
199268,152
199269,152
199270,152
199271,107
199272,107
199273,107
199274,107
199275,107
199276,107
199277,107
199278,107
199279,107
199280,152
199281,152
199282,152
199283,152
199284,152
200167,164
200168,164
200169,164
200170,164
200171,119
200172,119
200173,119
200174,119
200175,119
200176,119
200177,119
200178,119
200179,119
200180,164
200181,164
200182,164
200183,164
200184,164
200185,119
200186,119
200187,119
200188,119
200189,119
200190,119
200191,119
200192,119
200193,119
200194,164
200195,164
200196,164
200197,164
200198,164
200199,119
200200,119
200201,119
200202,119
200203,119
200204,119
200205,119
200206,119
200207,119
200208,164
200209,164
200210,164
200211,164
200212,164
200213,119
200214,119
200215,119
200216,119
200217,119
200218,119
200219,119
200220,119
200221,119
200222,164
200223,164
200224,164
200225,164
200226,164
201109,125
201110,125
201111,109
201112,125
201113,98
201114,98
201115,98
201116,98
201117,98
201118,98
201119,98
201120,98
201121,98
201122,125
201123,125
201124,125
201125,125
201126,125
201127,98
201128,98
201129,98
201130,98
201131,98
201132,98
201133,98
201134,98
201135,98
201136,125
201137,125
201138,125
201139,125
201140,125
201141,98
201142,98
201143,98
201144,98
201145,98
201146,98
201147,98
201148,98
201149,98
201150,125
201151,125
201152,125
201153,125
201154,125
201155,98
201156,98
201157,98
201158,98
201159,98
201160,98
201161,98
201162,98
201163,98
201164,125
201165,125
201166,125
201167,125
201168,125
202051,85
202052,85
202053,85
202054,85
202055,57
202056,57
202057,57
202058,57
202059,57
202060,57
202061,57
202062,57
202063,57
202064,85
202065,85
202066,85
202067,85
202068,85
202069,57
202070,57
202071,57
202072,57
202073,57
202074,57
202075,57
202076,57
202077,57
202078,85
202079,85
202080,85
202081,85
202082,85
